id,Majority protein IDs,Gene names,Protein names,Reverse,Potential contaminant,Fasta headers,Only identified by site,FGFR2-APEX_UT_Proximal_R1,FGFR2-APEX_UT_Proximal_R2,FGFR2-APEX_UT_Proximal_R3,FGFR2-APEX_UT_Global_R1,FGFR2-APEX_UT_Global_R2,FGFR2-APEX_UT_Global_R3,FGFR2-APEX_FGF10_Proximal_R1,FGFR2-APEX_FGF10_Proximal_R2,FGFR2-APEX_FGF10_Proximal_R3,FGFR2-APEX_FGF10_Global_R1,FGFR2-APEX_FGF10_Global_R2,FGFR2-APEX_FGF10_Global_R3,GFP-APEX_UT_Proximal_R1,GFP-APEX_UT_Proximal_R2,GFP-APEX_UT_Proximal_R3,GFP-APEX_UT_Global_R1,GFP-APEX_UT_Global_R2,GFP-APEX_UT_Global_R3,GFP-APEX_FGF10_Proximal_R1,GFP-APEX_FGF10_Proximal_R2,GFP-APEX_FGF10_Proximal_R3,GFP-APEX_FGF10_Global_R1,GFP-APEX_FGF10_Global_R2,GFP-APEX_FGF10_Global_R3,RAB11-APEX_FGF10_Proximal_R1,RAB11-APEX_FGF10_Proximal_R2,RAB11-APEX_FGF10_Proximal_R3,RAB11-APEX_FGF10_Global_R1,RAB11-APEX_FGF10_Global_R2,RAB11-APEX_FGF10_Global_R3,FGFR2-APEX_UT_Proximal_medianNormalised,FGFR2-APEX_FGF10_Proximal_medianNormalised,RAB11-APEX_FGF10_Proximal_medianNormalised,Regulated
6769,Q96HS1,PGAM5,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",NA,NA,"sp|Q96HS1|PGAM5_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=PGAM5 PE=1 SV=2;sp|Q96HS1-2|PGAM5-2_HUMAN Isoform of Q96HS1, Isoform 2 of Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo s",NA,7.874757579550641,7.874272177602313,7.944361297677688,8.197722726254321,8.147787688942348,8.187275347331909,8.19907435235761,8.246070396357114,8.10989207604817,8.21421334110041,8.251202835535967,8.155463236715905,8.40417753340394,8.486411668234437,8.431166380868548,8.012921846805892,7.939017051668134,7.955982566968871,8.233368751527781,8.34572290339788,8.30068900579496,7.909895052107121,7.908581374406584,7.98574357277035,8.2928898406499,8.343116645177776,8.398068103625924,8.226782139652867,7.835116014984607,7.857186450061648,-1.122631425399419,0.32727722862230546,0.7953541967771164,+
6770,Q96HW7,INTS4,Integrator complex subunit 4,NA,NA,"sp|Q96HW7|INT4_HUMAN Integrator complex subunit 4 OS=Homo sapiens (Human) OX=9606 GN=INTS4 PE=1 SV=2;sp|Q96HW7-2|INT4-2_HUMAN Isoform of Q96HW7, Isoform 2 of Integrator complex subunit 4 OS=Homo sapiens (Human) OX=9606 GN=INTS4 PE=1 SV=2",NA,7.114131129083019,7.113333659112183,7.112386757758553,6.974231719437627,6.881620018376101,6.941494073867083,7.188421995844051,7.01898699221612,7.094487278744646,6.873320922887614,6.9499046853199005,6.844854280389584,7.057787696829915,6.924305050008946,6.96482554728973,7.012146228486804,6.916926361670788,7.051702865805775,7.257439664490648,7.216921615932204,7.218372014470155,6.874761214265033,6.58997772905875,6.930850628284784,6.920899132016852,7.047526778649813,7.0905530889705,6.966238234668063,6.867980538917987,6.843952662792952,1.144321882437004,-0.4383866087332541,-0.7059352737037499,+
6771,Q96HY7,DHTKD1,"Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial",NA,NA,"sp|Q96HY7|DHTK1_HUMAN Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=DHTKD1 PE=1 SV=2",NA,8.096901459908176,8.132665535264024,8.251665767876702,7.308809368459663,7.315386899646395,7.198020162243376,7.605404020255037,7.868491177224489,7.865439608822175,7.313407163552598,7.258358144913762,7.336118621018368,8.013105774963645,7.98070204231898,8.017523744605331,7.451176910420214,7.4596563452076365,7.402080937133301,8.130089808125813,7.995524734999887,8.04328595046222,7.422139684398928,7.429336631638719,7.359016042537244,7.9235754339985585,7.882185084694695,8.009831871586297,7.339149222041785,7.405969965896132,7.377214632073684,1.1349618329097604,-0.7515902002473883,-0.3833716326623663,+
6772,Q96I15,SCLY,Selenocysteine lyase,NA,NA,"sp|Q96I15|SCLY_HUMAN Selenocysteine lyase OS=Homo sapiens (Human) OX=9606 GN=SCLY PE=1 SV=4;tr|A0A0A0MQU4|A0A0A0MQU4_HUMAN Isoform of Q96I15, Selenocysteine lyase OS=Homo sapiens (Human) OX=9606 GN=SCLY PE=1 SV=1;sp|Q96I15-2|SCLY-2_HUMAN Isoform of Q96I15,",NA,6.394838564175535,6.387607927778738,6.63406930669954,6.66293866736069,6.658520497457806,6.6798635712695384,6.54573078205864,6.639633127646595,6.687649230896729,6.609735139060833,6.660939900652635,6.7055262598239596,6.7523615641231665,6.722607537658057,6.750155930139084,6.564248869311022,6.780772986806759,6.828764441106337,6.557107000880377,6.648747828708153,6.564565259860637,6.837814214118357,6.780617120739648,6.868043690742884,6.80086878460002,6.745811548174452,6.760078281853579,6.724334923988172,6.687566107777624,6.777444036804092,-1.1284539048428188,0.3522273333563175,0.7762265714865038,+
6776,Q96I59,"NARS2","Probable asparagine--tRNA ligase, mitochondrial",NA,NA,"sp|Q96I59|SYNM_HUMAN Probable asparagine--tRNA ligase, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=NARS2 PE=1 SV=3;sp|Q96I59-2|SYNM-2_HUMAN Isoform of Q96I59, Isoform 2 of Probable asparagine--tRNA ligase, mitochondrial OS=Homo sapiens (Human) OX=9606",NA,7.623139732811452,7.648471084579766,7.563955488501881,7.552379820985758,7.660071432442244,7.399407648639802,7.669779093574515,7.763375574147074,7.708233056893898,7.559952643358408,7.525377311903432,7.6290941874549185,8.063264648699533,8.054250791062053,8.02895019700985,7.71049889432241,7.6223801941778575,7.635759798814142,8.017896338586526,8.013222888128738,8.03291686101561,7.640834337465169,7.664454329950709,7.566456633532898,7.915842563397929,7.933695619372326,7.992658475763602,7.586106189141585,7.565509394758943,7.582896888702574,-0.8838214923037259,-0.20162998861673836,1.0854514809204645,
6777,Q96I99,SUCLG2,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",NA,NA,"sp|Q96I99|SUCB2_HUMAN Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens (Human) OX=9606 GN=SUCLG2 PE=1 SV=2;tr|E9PDQ8|E9PDQ8_HUMAN Isoform of Q96I99, ATP-grasp_2 domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=SUC",NA,7.200486862459274,7.268409250427762,7.209149965119564,7.42045679140284,7.3844900653392465,7.430417556749967,7.18640905999192,7.240514277151209,7.213229927872225,7.354632176393548,7.340207167514307,7.260408532383368,7.222373726687127,7.249090585402521,7.175159987027957,7.068166871554259,7.454156954512355,7.484735666872333,7.1757746601202,7.198929494059472,7.297314298951641,7.381539897357972,7.235477854226872,7.404995392544567,7.494742258163949,7.445431138776391,7.418361105000703,7.379856242082772,7.39667833494962,7.388104864284293,-0.6709846993138473,-0.47834710009040576,1.1493317994042471,
6780,Q96IJ6,GMPPA,Mannose-1-phosphate guanyltransferase alpha,NA,NA,"sp|Q96IJ6|GMPPA_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens (Human) OX=9606 GN=GMPPA PE=1 SV=1;sp|Q96IJ6-2|GMPPA-2_HUMAN Isoform of Q96IJ6, Isoform 2 of Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens (Human) OX=9606 GN=GM",NA,7.922716523880718,7.8227592223402604,7.765361640364088,7.545520212259577,7.525646283369034,7.560902225284514,7.85974201620875,7.932110917401019,7.932069761243124,7.563070001808202,7.590844967446952,7.633797984107956,8.094334483859901,8.083778403418936,8.176648607605955,7.599937627412286,7.53930655637116,7.546645970408752,8.041617654118518,8.08509920481354,8.116495608206735,7.549021728011342,7.616419856221869,7.543572255364249,8.189936567857599,8.255212569240072,8.188183162335774,7.655315145847558,7.710325015090768,7.746019539123798,-0.8567865516063033,-0.24200780097099417,1.0987943525772976,
6783,Q96IU4,ABHD14B,Alpha/beta hydrolase domain-containing protein 14B,NA,NA,"sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens (Human) OX=9606 GN=ABHD14B PE=1 SV=1;tr|F8W9U3|F8W9U3_HUMAN Isoform of Q96IU4, AB hydrolase-1 domain-containing protein OS=Homo sapiens (Human) OX=9606 GN=ABHD14B PE=1 SV=1;tr|B4DQI4|B4DQI4_HUMAN Isofor",NA,8.217829897758628,8.358587138917606,8.290969792746838,7.967196553170436,7.92665415893486,7.94564452467663,8.189674869088593,8.286671505410878,8.272222138373087,7.899549923851173,8.007928827593114,7.834236030085293,8.672344009617053,8.658636301799513,8.771291476890184,8.06122008768858,8.046273118009195,8.005482027810979,8.662150777967229,8.72600196751403,8.750521455473539,8.050173730570762,8.027111973990644,7.987559550901723,8.58326113593695,8.608728726946952,8.600351184441154,8.08440288818355,8.057238097626028,8.19098003839857,-0.362702729100653,-0.7680353046878704,1.1307380337885289,
6793,Q96JB5,CDK5RAP3,CDK5 regulatory subunit-associated protein 3,NA,NA,"sp|Q96JB5|CK5P3_HUMAN CDK5 regulatory subunit-associated protein 3 OS=Homo sapiens (Human) OX=9606 GN=CDK5RAP3 PE=1 SV=2;sp|Q96JB5-4|CK5P3-4_HUMAN Isoform of Q96JB5, Isoform 4 of CDK5 regulatory subunit-associated protein 3 OS=Homo sapiens (Human) OX=9606",NA,7.327192648260176,7.352424626093953,7.226540824188339,7.697438234576735,7.669931080451755,7.695707706090805,7.343301124244915,7.243977582165447,7.186735883878371,7.744336364413717,7.67338547779973,7.647021317116663,6.771966736565128,6.7793968149888,6.667643955748385,7.775055868619716,7.779355995487889,7.782920440427915,6.96678500678156,6.875522224466844,6.8953503995122665,7.4775232663298254,7.743850388844676,7.810154426144039,6.757703153098753,6.778052236814487,6.756901684197549,7.621461227226598,7.599010538482018,7.50088056072714,0.8515657826154746,0.24958870152755175,-1.101154484143022,+
6796,Q96JG6,CCDC132,Coiled-coil domain-containing protein 132,NA,NA,"sp|Q96JG6|VPS50_HUMAN Syndetin OS=Homo sapiens (Human) OX=9606 GN=VPS50 PE=1 SV=3;sp|Q96JG6-3|VPS50-3_HUMAN Isoform of Q96JG6, Isoform 3 of Syndetin OS=Homo sapiens (Human) OX=9606 GN=VPS50 PE=1 SV=3;tr|H0Y7Q2|H0Y7Q2_HUMAN Isoform of Q96JG6, Vps54_N domain",NA,7.391480917056355,7.42131968033772,7.392526799884921,7.444129944773268,7.258698798096822,7.285043394831867,7.408778575472191,7.311554990134643,7.394273381507999,7.2376639258419235,6.908024946780114,7.239171804118245,7.141429916283951,7.178576549106062,7.168241838587832,7.368237302826076,7.361449442157962,7.432710858595526,7.305091640153054,7.263668983770112,7.324099038649471,7.118812776743673,7.111810304968,7.32713603913513,7.441677491418478,7.251009742716711,7.3266050485480045,7.329399301686242,7.330287485902812,7.271105165616044,1.0937997830050266,-0.22642910340532796,-0.8673706795996832,+
6798,Q96JJ7,TMX3,Protein disulfide-isomerase TMX3,NA,NA,"sp|Q96JJ7|TMX3_HUMAN Protein disulfide-isomerase TMX3 OS=Homo sapiens (Human) OX=9606 GN=TMX3 PE=1 SV=2;sp|Q96JJ7-2|TMX3-2_HUMAN Isoform of Q96JJ7, Isoform 2 of Protein disulfide-isomerase TMX3 OS=Homo sapiens (Human) OX=9606 GN=TMX3 PE=1 SV=2",NA,6.906327827480612,6.79612579587515,6.641915552901323,7.123318728534699,7.120250401975555,7.140835018322346,7.16440697107904,7.199688079305257,7.090472088819992,6.94601232736913,6.8698346231503065,6.921826911165313,6.703501000266622,7.00180047692391,6.619466854911963,7.233058009888054,7.165640019194541,7.222695739285514,6.586790657378987,6.617238567701876,6.563034923088516,7.30674213906721,7.125317732131325,7.109079784597486,6.700131277880147,6.756698240340739,6.70120940983666,7.033889433822779,7.101034535345195,7.151840450956949,-0.6194702764351134,1.1536500820715307,-0.5341798056364119,
6800,Q96JM3,CHAMP1,Chromosome alignment-maintaining phosphoprotein 1,NA,NA,sp|Q96JM3|CHAP1_HUMAN Chromosome alignment-maintaining phosphoprotein 1 OS=Homo sapiens (Human) OX=9606 GN=CHAMP1 PE=1 SV=2,NA,7.284278015550682,7.197172634917788,7.2524941638141165,7.135920156418122,7.182625362286477,7.154378005364096,6.863529208809566,6.956123201243496,7.060090535030318,7.083560774934821,7.01289298331798,7.007438823805574,7.229354829907692,7.293812679282058,7.229857739457582,7.198811049206175,7.239857847292359,7.250601069761245,7.3008912617494675,7.282048826603188,7.332071564026541,7.2273117424219,7.127336318515829,7.142171466968159,7.528197513433881,7.427712012982741,7.437930276239751,7.23175967258046,7.1914528879355,7.1938253428434615,0.33555502543584,-1.1246223897374736,0.7890673643016336,
6804,Q96K17,BTF3L4,Transcription factor BTF3 homolog 4,NA,NA,"sp|Q96K17|BT3L4_HUMAN Transcription factor BTF3 homolog 4 OS=Homo sapiens (Human) OX=9606 GN=BTF3L4 PE=1 SV=1;tr|E9PL10|E9PL10_HUMAN Isoform of Q96K17, Transcription factor BTF3 OS=Homo sapiens (Human) OX=9606 GN=BTF3L4 PE=1 SV=1;sp|Q96K17-2|BT3L4-2_HUMAN",NA,7.750617479858679,8.08414649200131,7.704632232950918,8.05686788869484,7.92514309651016,8.054930450582326,7.808872604720892,7.91168003091618,7.91673934454599,8.108375885099846,8.009480635887211,8.038850283132177,4.354833533053352,4.765150753801681,4.948758097385203,7.999329156104641,7.935738224204872,7.916301995923075,6.219839061671022,5.689534518656618,1.7003564429592553,8.011883832524411,8.020247196330791,7.9362814318697055,4.982886560835944,5.730001991089299,3.509387588596437,7.6889354682203,7.879346110273688,7.965854205819498,0.8567274795638513,0.24209395412584656,-1.098821433689698,+
6806,Q96K37,SLC35E1,Solute carrier family 35 member E1,NA,NA,"sp|Q96K37|S35E1_HUMAN Solute carrier family 35 member E1 OS=Homo sapiens (Human) OX=9606 GN=SLC35E1 PE=1 SV=2;tr|H7C1I0|H7C1I0_HUMAN Isoform of Q96K37, TPT domain-containing protein (Fragment) OS=Homo sapiens (Human) OX=9606 GN=SLC35E1 PE=1 SV=2;sp|Q96K37-",NA,6.14504331525817,6.235958181945219,6.312321458875695,6.932680434784157,6.933517555846367,6.958448604474964,6.709782813696228,6.464165047156446,6.471916271838073,6.979247898069418,7.069168058391477,7.016437111285126,7.044826322935588,7.208154721015607,7.154381362833129,6.843095591077266,7.0310303274529495,6.948565087796254,7.063365992332454,7.041331172185847,7.1246363120572305,7.120253998730638,7.140154683516858,7.059037655045022,6.559268202934562,6.739108064733371,6.762435254374903,7.285991282099782,7.177613847330021,7.1184384976269754,-1.026358968344361,0.05498689248793681,0.9713720758564244,
6807,Q96K76-4,USP47,Ubiquitin carboxyl-terminal hydrolase 47,NA,NA,"sp|Q96K76-4|UBP47-4_HUMAN Isoform of Q96K76, Isoform 4 of Ubiquitin carboxyl-terminal hydrolase 47 OS=Homo sapiens (Human) OX=9606 GN=USP47 PE=1 SV=3;sp|Q96K76|UBP47_HUMAN Ubiquitin carboxyl-terminal hydrolase 47 OS=Homo sapiens (Human) OX=9606 GN=USP47 PE",NA,7.632773516642442,7.597718861872153,7.621407132008523,7.815813120121405,7.862567116306564,7.843086197539692,7.741941191429302,7.7343337119033,7.692033964902081,7.846054246091239,7.85912302860048,7.845183620485424,7.739935778625312,7.760466745795593,7.77557431856652,7.828778261504576,7.874006774339869,7.893755061551632,7.618821738879751,7.624304427051062,7.646494070718355,7.868804306116438,7.947675086090681,7.867673260546871,7.5894961785645005,7.543993674341942,7.642889144821159,7.76193935414061,7.693360507611356,7.729487539220893,-0.937111763668451,1.0528213666916255,-0.11570960302318176,
6810,Q96KC2,ARL5B,ADP-ribosylation factor-like protein 5B,NA,NA,sp|Q96KC2|ARL5B_HUMAN ADP-ribosylation factor-like protein 5B OS=Homo sapiens (Human) OX=9606 GN=ARL5B PE=1 SV=1,NA,6.414554226721608,6.461882197964146,6.391900214778361,6.322750211444777,6.312283945121705,6.337805041959666,6.766855295813019,6.864359966453333,6.4799126815037535,6.656607854220264,6.710259141645962,6.443149158100476,6.913579434537812,6.796627845256575,7.09130973973416,6.426193242369747,6.1972537509597645,6.100101794729386,6.90920237376107,6.853977891901181,6.708130525377044,6.328275936953402,6.234999586553376,6.136171834483781,7.04071205234061,6.827201307189447,6.724980848393192,6.516158609061122,6.267532259543234,6.361152441125283,-1.146559369052394,0.4547418849488723,0.6918174841035188,+
6816,Q96KR1,ZFR,Zinc finger RNA-binding protein,NA,NA,sp|Q96KR1|ZFR_HUMAN Zinc finger RNA-binding protein OS=Homo sapiens (Human) OX=9606 GN=ZFR PE=1 SV=2,NA,8.12931638661469,8.183518137798842,8.179914549930926,8.010531862831574,8.069517312879848,8.011351939746909,8.19193256740893,8.282207181745466,8.23042504364137,8.028291080388815,8.095177549997253,8.109236918142653,8.04795382832711,8.105873270070227,8.097753153657763,8.054467937388566,8.090619157944744,8.090848108694454,8.107418770325772,8.132061892394118,8.08741713271946,7.93009882428338,7.87544223219604,8.010144356887826,8.10514634398779,8.074589194834044,8.085855245521726,8.048200086068336,7.958912712980293,8.01539345093157,0.28205730402403684,0.8286789110888472,-1.110736215112884,
6820,Q96L58,B3GALT6,"Beta-1,3-galactosyltransferase 6",NA,NA,"sp|Q96L58|B3GT6_HUMAN Beta-1,3-galactosyltransferase 6 OS=Homo sapiens (Human) OX=9606 GN=B3GALT6 PE=1 SV=2",NA,4.962053059711218,4.53529836465593,6.153102287673244,6.451952692314336,6.530991910077241,6.457245178243324,6.0989176026623495,6.0511784669695565,5.410927646618656,6.376796737859648,6.422428900217508,6.577790902706769,6.207397050979758,5.178147231233518,4.991592417004665,6.3233391610573335,6.368418377616389,6.391978341716295,4.6256591608245845,6.163362127360367,6.162049661518511,6.263756908016283,6.191953871642342,6.302488304461844,3.74514523730281,4.785980501109497,3.659747983773286,6.175154578751029,1.1761182549660756,5.275087675974282,0.5197785600195332,0.633067990193022,-1.1528465502125549,+
6823,Q96L92-3,SNX27,Sorting nexin-27,NA,NA,"sp|Q96L92-3|SNX27-3_HUMAN Isoform of Q96L92, Isoform 2 of Sorting nexin-27 OS=Homo sapiens (Human) OX=9606 GN=SNX27 PE=1 SV=2;sp|Q96L92|SNX27_HUMAN Sorting nexin-27 OS=Homo sapiens (Human) OX=9606 GN=SNX27 PE=1 SV=2;sp|Q96L92-2|SNX27-2_HUMAN Isoform of Q96",NA,7.759151901631158,7.816045398133093,7.64214001021967,7.835255448527161,7.858403115945996,7.8444139956726175,7.875034847533753,7.70446320872836,7.755253997093601,7.726547848881211,7.781524648589849,7.54252334174364,7.789112348480616,7.817499715046699,7.784148593811927,7.572443738340832,7.769389744870117,7.775209958290731,7.931265639793794,7.853463282756782,7.878769806746427,7.706408030893863,7.688128698066992,7.939007957665893,7.58640927696313,7.592857436860373,7.551761501010201,7.797154224488143,7.768413226831179,7.7375690053500366,0.8915011010009112,0.18979593889714577,-1.0812970398980637,+
6825,Q96LB3,IFT74,Intraflagellar transport protein 74 homolog,NA,NA,"sp|Q96LB3|IFT74_HUMAN Intraflagellar transport protein 74 homolog OS=Homo sapiens (Human) OX=9606 GN=IFT74 PE=1 SV=1;sp|Q96LB3-2|IFT74-2_HUMAN Isoform of Q96LB3, Isoform 2 of Intraflagellar transport protein 74 homolog OS=Homo sapiens (Human) OX=9606 GN=IF",NA,6.137391951934689,4.378930994591306,3.328318503470673,6.636361632338701,6.555649796376106,6.550838322261072,5.35672618145294,6.192114903932641,6.249731265043902,6.611658698706704,6.517570789635738,6.633839478677966,6.3125366940872185,6.265513293799449,4.998280984239285,6.407420970396764,6.480420630305503,6.496156474711591,4.282624181607489,6.040429064606938,3.467918767144752,6.501031833468879,6.539980067937466,6.606682562313424,5.668125099764,6.223904759519804,4.17662515581599,6.417404889245969,6.370843731976682,6.544091436735175,-1.1411598423342637,0.7232745860468475,0.41788525628741674,+
6826,Q96LD4,TRIM47,Tripartite motif-containing protein 47,NA,NA,"sp|Q96LD4|TRI47_HUMAN E3 ubiquitin-protein ligase TRIM47 OS=Homo sapiens (Human) OX=9606 GN=TRIM47 PE=1 SV=2;sp|Q96LD4-2|TRI47-2_HUMAN Isoform of Q96LD4, Isoform 2 of E3 ubiquitin-protein ligase TRIM47 OS=Homo sapiens (Human) OX=9606 GN=TRIM47 PE=1 SV=2",NA,6.678449038987086,6.890734068801332,6.683413936393566,6.891948139831649,6.936689152518948,6.8893608840202,7.025670353017771,6.990128109984178,7.001144203445072,6.846254490703334,6.835871688333007,6.7942001287261515,7.151282339376492,7.182170340236294,7.146415567476479,6.849892487876269,6.8491437963263175,6.743543649014904,7.12222804272266,7.161702511346318,7.112627060985033,6.786397550453257,6.724667623297313,6.87467924873119,7.0295144710071,7.040880228166412,6.959933873163902,6.788182586091129,6.916487379817287,6.944058317985588,-1.152006831709112,0.5077377966040825,0.6442690351050293,+
6827,Q96LJ7,DHRS1,Dehydrogenase/reductase SDR family member 1,NA,NA,sp|Q96LJ7|DHRS1_HUMAN Dehydrogenase/reductase SDR family member 1 OS=Homo sapiens (Human) OX=9606 GN=DHRS1 PE=1 SV=1,NA,5.957860566280203,6.908689452021657,6.714577083769408,6.757362386488531,6.833638478881094,7.009427750654,6.864378158843796,6.749122173168078,6.81998150926472,5.536715018355197,7.177613775307274,6.781181849159477,7.494154943271888,7.474980176698112,7.571113480406244,6.953756384081046,6.640256823387932,6.60646175101424,7.553761934940232,7.533479097257567,7.570964467578556,7.024685529541113,7.01369109479869,6.560779175280582,7.677310380879792,7.709396482564822,7.735442579674334,6.866500235199582,5.663807559566945,6.624362011759381,-0.6257861824155104,-0.5275197480702786,1.153305930485789,
6832,Q96ME1-4,FBXL18,F-box/LRR-repeat protein 18,NA,NA,"sp|Q96ME1-4|FXL18-4_HUMAN Isoform of Q96ME1, Isoform 4 of F-box/LRR-repeat protein 18 OS=Homo sapiens (Human) OX=9606 GN=FBXL18 PE=1 SV=2;sp|Q96ME1-2|FXL18-2_HUMAN Isoform of Q96ME1, Isoform 2 of F-box/LRR-repeat protein 18 OS=Homo sapiens (Human) OX=9606",NA,7.107322620390975,7.075429975750008,7.039627157084207,6.894761849958751,6.875808719377771,6.907966713526229,7.155817154224142,7.245998243118561,7.248714695322394,6.833581482693622,6.950208222573509,6.953806764335889,7.330844879996601,7.329423536755063,7.297118277982342,6.93364773725532,6.9891094645829215,7.023236565122336,7.312777350168095,7.308895282567278,7.265021808266147,7.0607090870954945,6.940561679761983,7.0305533840731895,7.444671161314302,7.465521884877649,7.432384339066084,7.024663534060453,7.042452630488965,7.109205176785164,-0.9928241907975572,-0.01420037470490576,1.0070245655024588,
6836,Q96MW1,CCDC43,Coiled-coil domain-containing protein 43,NA,NA,"sp|Q96MW1|CCD43_HUMAN Coiled-coil domain-containing protein 43 OS=Homo sapiens (Human) OX=9606 GN=CCDC43 PE=1 SV=2;tr|Q86WV7|Q86WV7_HUMAN Isoform of Q96MW1, CCDC43 protein OS=Homo sapiens (Human) OX=9606 GN=CCDC43 PE=1 SV=1",NA,7.166869479465156,7.220665864595303,7.002495164998576,7.600048783861768,7.574217328453844,7.602317729316319,7.2143791781341005,7.095058287650273,7.434132065924383,7.447173286263399,6.944384451767786,7.591279674518978,7.2896761681329,7.176939778841174,7.142977097896869,7.595541946095654,7.741742675091868,7.724324123837749,5.796766171787964,3.5945533814548822,6.996120335004807,7.616497122345645,7.732960874573492,7.649328986273083,3.5074588242294578,4.06584231889947,5.116381867989068,7.699858766623765,7.698265140153656,7.717912871961745,0.06280245164745499,0.967118623278083,-1.0299210749255376,
6843,Q96N66,MBOAT7,Lysophospholipid acyltransferase 7,NA,NA,"sp|Q96N66|MBOA7_HUMAN Lysophospholipid acyltransferase 7 OS=Homo sapiens (Human) OX=9606 GN=MBOAT7 PE=1 SV=2;sp|Q96N66-3|MBOA7-3_HUMAN Isoform of Q96N66, Isoform 3 of Lysophospholipid acyltransferase 7 OS=Homo sapiens (Human) OX=9606 GN=MBOAT7 PE=1 SV=2;sp",NA,7.229496973394238,7.255086695919079,7.150979256423676,7.330695038896371,7.395380421201127,7.364952148457503,7.269082205361526,7.2230922558043424,7.221365936428687,7.469433630150664,7.450669578539871,7.235338571953585,7.457067570700364,7.45438549174749,7.634492940852192,7.280162326306245,7.262138778826991,7.287752094688256,7.654296680595058,7.5718707250516575,7.536500604853365,7.224036316200641,7.313133261647939,7.282367256757502,7.364658474070178,7.369804205754014,7.412372084717952,7.553936854765969,7.530074186910638,7.5319115635320255,0.3805284711707916,-1.1344032941839242,0.7538748230131325,
6844,Q96N67-2,DOCK7,Dedicator of cytokinesis protein 7,NA,NA,"sp|Q96N67-2|DOCK7-2_HUMAN Isoform of Q96N67, Isoform 2 of Dedicator of cytokinesis protein 7 OS=Homo sapiens (Human) OX=9606 GN=DOCK7 PE=1 SV=4;sp|Q96N67-6|DOCK7-6_HUMAN Isoform of Q96N67, Isoform 6 of Dedicator of cytokinesis protein 7 OS=Homo sapiens (Hu",NA,7.61899324510762,7.611704568931253,7.614237465547371,7.769310538497624,7.758101721881724,7.769680899196104,7.710201623649763,7.736213437325403,7.715356926369267,7.709257774194219,7.760207893785466,7.73147162625199,7.834552516051209,7.815081241490117,7.819546482894473,7.773314182567464,7.775505201570337,7.791157682816986,7.685899314640136,7.682154772445826,7.630791477957222,7.760450490142046,7.71925114958693,7.697486784644274,7.596714383853094,7.717548523872581,7.5738637868554894,7.740081452420479,7.729535479599199,7.634602177989276,-0.9966038847165244,1.003361862294451,-0.00675797757793362,+
6849,R4GNG8,ZMAT2,Zinc finger matrin-type protein 2,NA,NA,"tr|R4GNG8|R4GNG8_HUMAN Isoform of Q96NC0, U1-type domain-containing protein (Fragment) OS=Homo sapiens (Human) OX=9606 GN=ZMAT2 PE=1 SV=1;sp|Q96NC0|ZMAT2_HUMAN Zinc finger matrin-type protein 2 OS=Homo sapiens (Human) OX=9606 GN=ZMAT2 PE=1 SV=1",NA,5.782666870780131,5.965121038206643,6.1193063019318785,6.531082818090634,6.457853662024238,6.639997258603537,6.156094184083974,5.834600743615804,5.244510448307923,6.389710418636881,6.479219368550612,6.626691517924533,3.757330014668729,3.2206487008369,6.128998789828308,6.391921303681914,6.406225638424165,6.411338212133723,5.239965269117892,5.61313984609039,4.971064778808833,6.216053684636853,6.428806779558667,6.4079881340577,4.186093242502313,5.202098784317203,6.229461458136621,6.3550513206740105,6.513695749900641,6.596101648857155,1.1332283541610506,-0.3746633422449409,-0.758565011916109,+
6854,Q96P11-2,NSUN5,Probable 28S rRNA (cytosine-C(5))-methyltransferase,NA,NA,"sp|Q96P11-2|NSUN5-2_HUMAN Isoform of Q96P11, Isoform 2 of Probable 28S rRNA (cytosine-C(5))-methyltransferase OS=Homo sapiens (Human) OX=9606 GN=NSUN5 PE=1 SV=2;sp|Q96P11|NSUN5_HUMAN Probable 28S rRNA (cytosine-C(5))-methyltransferase OS=Homo sapiens (Huma",NA,7.100164990481895,7.287471030667973,7.235764744913882,7.202127602891122,7.23340779787131,7.285742660360343,7.379440518043627,7.493277244058258,7.430953317981012,7.29153064282638,7.300734990774271,7.294322538504075,7.420492843245251,7.477072510102668,7.360714248889511,7.383838566711047,7.326936147946013,7.265796658116023,7.283592171391746,7.396432473436861,7.344004328940324,7.374348550884976,7.452230575559337,7.385091920211439,7.248731670510784,7.228409609178743,7.304645388099925,7.129603109772969,7.1474775266689266,7.1589701737948355,-0.8654402971746546,1.0947320963795728,-0.22929179920492407,
